District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
Sants-Montjuïc,el Poble-sec,Pierre de Coubertin                               ,Sunday,May,14,0,Night,1,0,1,1,2.150967,41.362586
Sants-Montjuïc,el Poble-sec,RDA LITORAL(LLOBRE                                ,Thursday,March,30,15,Afternoon,1,0,1,4,2.171625,41.366096
Sants-Montjuïc,el Poble-sec,Litoral (Llobregat)                               ,Friday,September,29,2,Night,1,0,1,2,2.171562,41.366604
Sants-Montjuïc,el Poble-sec,Litoral (Besòs)                                   ,Tuesday,June,20,13,Morning,1,0,1,3,2.171885,41.366019
Sants-Montjuïc,el Poble-sec,B-10 (Llobregat)                                  ,Monday,July,17,8,Morning,1,0,1,2,2.176055,41.372471
Sants-Montjuïc,el Poble-sec,Foc                                               ,Sunday,October,22,10,Morning,2,0,2,1,2.15073,41.360133
Sants-Montjuïc,el Poble-sec,Foc / Jocs del 92                                 ,Friday,April,28,17,Afternoon,1,0,1,2,2.149901,41.359762
Sants-Montjuïc,el Poble-sec,Josep Carner / Drassanes                          ,Tuesday,July,4,7,Morning,1,0,1,2,2.176656,41.374429
Sants-Montjuïc,el Poble-sec,Paral·lel                                         ,Saturday,May,6,19,Afternoon,2,0,2,2,2.168047,41.374786
Sants-Montjuïc,el Poble-sec,Paral·lel                                         ,Thursday,August,10,22,Night,1,0,1,1,2.166377,41.374789
Sants-Montjuïc,el Poble-sec,Josep Carner                                      ,Sunday,April,9,14,Afternoon,2,0,2,2,2.174028,41.371515
Sants-Montjuïc,el Poble-sec,Josep Carner                                      ,Monday,October,16,6,Morning,1,0,1,2,2.174498,41.372173
Sants-Montjuïc,el Poble-sec,Vila i Vilà / Josep Carner                        ,Monday,October,16,6,Morning,1,0,1,2,2.174859,41.372348
Sants-Montjuïc,el Poble-sec,Cabanes / Vila i Vilà                             ,Friday,July,21,13,Morning,1,0,1,1,2.170363,41.37374
Sants-Montjuïc,el Poble-sec,Poeta Cabanyes                                    ,Tuesday,December,19,20,Afternoon,1,0,1,2,2.164618,41.372379
Sants-Montjuïc,el Poble-sec,Paral·lel / Parlament                             ,Tuesday,July,18,22,Night,1,0,1,2,2.160933,41.374978
Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Sunday,May,7,14,Afternoon,1,0,1,4,2.171885,41.366019
Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Llobregat)                               ,Thursday,August,10,12,Morning,3,0,3,5,2.168121,41.361562
Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs)                                      ,Monday,October,30,10,Morning,2,0,2,2,2.156821,41.352475
Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Thursday,September,28,18,Afternoon,0,0,0,2,2.147027,41.349257
Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Wednesday,November,15,9,Morning,1,0,1,2,2.142869,41.347487
Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs)                                      ,Thursday,November,30,8,Morning,1,0,1,2,2.137491,41.345522
Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs)                                      ,Wednesday,April,19,13,Morning,1,0,1,2,2.2018,41.392004
Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Thursday,August,17,14,Afternoon,3,0,3,3,2.169062,41.362125
Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Llobregat)                               ,Saturday,June,17,20,Afternoon,2,1,3,2,2.149999,41.350779
Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Friday,June,16,20,Afternoon,9,0,9,5,2.125569,41.341339
Sants-Montjuïc,la Marina del Prat Vermell,NÚMERO 62 / A                                     ,Friday,January,13,15,Afternoon,1,0,1,3,2.145506,41.347798
Sants-Montjuïc,la Marina del Prat Vermell,Major de Mercabarna                               ,Monday,June,19,12,Morning,1,0,1,2,2.114984,41.329863
Sants-Montjuïc,la Marina del Prat Vermell,k / Número 6 Zona Franca                          ,Wednesday,May,24,7,Morning,1,0,1,2,2.112745,41.327999
Sants-Montjuïc,la Marina del Prat Vermell,A Zona Franca / Número 6 Zona Franca              ,Wednesday,October,4,18,Afternoon,1,0,1,2,2.132817,41.323437
Sants-Montjuïc,la Marina del Prat Vermell,Número 61 Zona Franca / Número 1 Zona Franca      ,Friday,May,26,7,Morning,0,1,1,2,2.14219,41.345633
Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Llobregat)                               ,Wednesday,October,25,14,Afternoon,2,0,2,5,2.168121,41.361562
Sants-Montjuïc,la Marina del Prat Vermell,Estany                                            ,Friday,October,6,16,Afternoon,1,0,1,1,2.140737,41.355187
Sants-Montjuïc,la Marina del Prat Vermell,Motors                                            ,Thursday,June,8,4,Night,1,0,1,2,2.134984,41.347799
Sants-Montjuïc,la Marina del Prat Vermell,Motors                                            ,Friday,September,29,14,Afternoon,1,0,1,2,2.134982,41.347278
Sants-Montjuïc,la Marina del Prat Vermell,Motors                                            ,Monday,August,28,6,Morning,1,0,1,2,2.132868,41.347074
Sants-Montjuïc,la Marina del Prat Vermell,C. D zona franca                                  ,Tuesday,July,11,17,Afternoon,0,0,0,2,2.126819,41.327056
Sants-Montjuïc,la Marina del Prat Vermell,A Zona Franca / Número 3 Zona Franca              ,Friday,August,11,12,Morning,1,0,1,1,2.137878,41.332386
Sants-Montjuïc,la Marina del Prat Vermell,Número 3 Zona Franca / E Zona Franca              ,Monday,May,22,6,Morning,1,0,1,1,2.151883,41.328179
Sants-Montjuïc,la Marina del Prat Vermell,Número 3 Zona Franca / E Zona Franca              ,Friday,November,3,0,Night,1,0,1,1,2.129612,41.336163
Sants-Montjuïc,la Marina del Prat Vermell,ZONA FRANCA                                       ,Friday,May,26,7,Morning,1,0,1,1,2.141078,41.35772
Sants-Montjuïc,la Marina del Prat Vermell,A Zona Franca / Número 4 Zona Franca              ,Monday,November,13,11,Morning,0,0,0,1,2.135931,41.328537
Sants-Montjuïc,la Marina del Prat Vermell,NÚMERO 3 / B                                      ,Friday,January,13,10,Morning,2,0,2,3,2.136874,41.333621
Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca / Cisell                              ,Wednesday,September,13,8,Morning,2,0,2,2,2.14334,41.3542
Sants-Montjuïc,la Marina del Prat Vermell,Cisell / Zona Franca                              ,Tuesday,June,13,17,Afternoon,1,0,1,1,2.14334,41.3542
Sants-Montjuïc,la Marina del Prat Vermell,Número 3 Zona Franca / E Zona Franca              ,Monday,September,18,5,Night,1,0,1,2,2.129612,41.336163
Sants-Montjuïc,la Marina del Prat Vermell,Motors                                            ,Tuesday,November,21,8,Morning,0,1,1,2,2.128677,41.345553
Sants-Montjuïc,la Marina de Port,PG ZONA FRANCA                                    ,Thursday,January,5,9,Morning,2,0,2,3,2.139892,41.35851
Sants-Montjuïc,la Marina de Port,FOC                                               ,Friday,March,3,8,Morning,2,0,2,2,2.143444,41.357492
Sants-Montjuïc,la Marina de Port,Mare de Déu de Port                               ,Monday,April,10,22,Night,1,0,1,2,2.143691,41.357496
Sants-Montjuïc,la Marina de Port,Ildefons Cerdà / Zona Franca                      ,Wednesday,April,5,12,Morning,0,0,0,2,2.135836,41.364421
Sants-Montjuïc,la Marina de Port,Corts Catalanes                                   ,Wednesday,August,16,13,Morning,1,0,1,2,2.138491,41.367513
Sants-Montjuïc,la Marina de Port,Mineria / Física                                  ,Thursday,June,15,22,Night,2,0,2,2,2.137556,41.364424
Sants-Montjuïc,la Marina de Port,FOC / Mare Déu de Port                            ,Saturday,March,4,0,Night,1,0,1,2,2.143581,41.357988
Sants-Montjuïc,la Marina del Prat Vermell,TRANSVERSAL 7                                     ,Monday,March,20,13,Morning,1,0,1,2,2.117743,41.330496
Sants-Montjuïc,la Marina del Prat Vermell,Major de Mercabarna                               ,Friday,September,29,15,Afternoon,1,0,1,1,2.114873,41.330753
Sants-Montjuïc,la Marina del Prat Vermell,LONGITUDINAL 7 / Transversal 7                    ,Thursday,February,9,5,Night,1,0,1,2,2.120121,41.32984
Sants-Montjuïc,la Marina del Prat Vermell,Transversal 9                                     ,Friday,April,21,9,Morning,0,0,0,2,2.117983,41.3296
Sants-Montjuïc,la Bordeta,Corts Catalanes                                   ,Wednesday,May,31,10,Morning,2,0,2,2,2.139566,41.36751
Sants-Montjuïc,la Bordeta,Corts Catalanes                                   ,Thursday,September,21,15,Afternoon,1,0,1,2,2.1394,41.368043
Sants-Montjuïc,la Bordeta,Corts Catalanes                                   ,Monday,October,2,8,Morning,1,0,1,1,2.140913,41.368518
Sants-Montjuïc,Hostafrancs,AV ROMA                                           ,Wednesday,March,29,16,Afternoon,1,0,1,2,2.142388,41.379738
Sants-Montjuïc,Hostafrancs,PL ESPANYA                                        ,Friday,January,6,10,Morning,1,0,1,2,2.148113,41.374967
Sants-Montjuïc,Hostafrancs,Creu Coberta / Moianès                            ,Thursday,October,26,13,Morning,1,0,1,1,2.142556,41.375267
Sants-Montjuïc,la Bordeta,SANT ROC / GV Corts Catalanes                     ,Friday,February,24,21,Afternoon,1,0,1,2,2.146167,41.372857
Sants-Montjuïc,Hostafrancs,Espanya                                           ,Friday,September,22,15,Afternoon,2,0,2,2,2.148113,41.374967
Sants-Montjuïc,Hostafrancs,Espanya / Creu Coberta                            ,Sunday,July,30,16,Afternoon,1,0,1,1,2.148454,41.375164
Sants-Montjuïc,Hostafrancs,Leiva / Moianès                                   ,Wednesday,July,12,13,Morning,1,0,1,2,2.142514,41.373786
Sants-Montjuïc,Hostafrancs,Corts Catalanes                                   ,Wednesday,August,9,13,Morning,1,0,1,3,2.147624,41.374226
Sants-Montjuïc,Hostafrancs,Corts Catalanes                                   ,Sunday,April,2,16,Afternoon,2,0,2,2,2.147624,41.374226
Sants-Montjuïc,Hostafrancs,Consell de Cent                                   ,Wednesday,July,12,11,Morning,1,0,1,2,2.14571,41.376385
Sants-Montjuïc,la Marina de Port,Foc                                               ,Wednesday,May,3,19,Afternoon,1,0,1,2,2.147819,41.359964
Sants-Montjuïc,Hostafrancs,Creu Coberta                                      ,Sunday,July,9,17,Afternoon,1,0,1,2,2.145015,41.375111
Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes / Moianès                         ,Sunday,June,4,14,Afternoon,1,0,1,2,2.142349,41.369947
Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes                                   ,Friday,June,23,17,Afternoon,2,0,2,1,2.145781,41.372183
Sants-Montjuïc,la Font de la Guatlla,Sant Germà                                        ,Tuesday,July,25,17,Afternoon,1,0,1,1,2.146458,41.37235
Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes                                   ,Tuesday,May,9,17,Afternoon,1,0,1,1,2.140913,41.368518
Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes / Mandoni                         ,Saturday,June,10,14,Afternoon,1,0,1,1,2.14209,41.369735
Sants-Montjuïc,la Font de la Guatlla,GV CORTS CATALANES                                ,Tuesday,March,21,23,Night,3,0,3,1,2.143395,41.370388
Sants-Montjuïc,la Marina de Port,GV CORTS CATALANES                                ,Monday,February,27,9,Morning,1,0,1,2,2.139155,41.367201
Sants-Montjuïc,la Marina de Port,Jocs del 92                                       ,Tuesday,October,17,19,Afternoon,1,0,1,2,2.146577,41.36281
Sants-Montjuïc,Sants,AV MADRID                                         ,Thursday,February,9,21,Afternoon,1,0,1,1,2.130864,41.380458
Sants-Montjuïc,Sants - Badal,Sants                                             ,Thursday,July,20,16,Afternoon,3,0,3,2,2.122689,41.375578
Sants-Montjuïc,Sants - Badal,Brasil / Roger                                    ,Tuesday,May,30,19,Afternoon,0,0,0,3,2.129619,41.377885
Sants-Montjuïc,Sants - Badal,Madrid                                            ,Sunday,September,17,2,Night,1,0,1,2,2.128634,41.378941
Sants-Montjuïc,Sants - Badal,SANTS / Feliu Casanova                            ,Thursday,March,9,10,Morning,1,0,1,3,2.129708,41.37551
Sants-Montjuïc,Sants,Sants                                             ,Thursday,August,24,0,Night,1,0,1,1,2.132355,41.375574
Sants-Montjuïc,Sants,Sants / Brasil                                    ,Monday,September,4,18,Afternoon,1,0,1,2,2.130464,41.375494
Sants-Montjuïc,Sants,Sants / Brasil                                    ,Wednesday,May,3,17,Afternoon,1,0,1,2,2.130464,41.375494
Sants-Montjuïc,Sants - Badal,Sants                                             ,Monday,November,20,15,Afternoon,2,0,2,2,2.129447,41.375635
Sants-Montjuïc,Sants,AV MADRID / G.V. Carles III                       ,Friday,January,13,9,Morning,2,0,2,2,2.129084,41.379363
Sants-Montjuïc,Sants,AV MADRID / Tenor Masini                          ,Thursday,January,19,10,Morning,1,0,1,2,2.130712,41.380213
Sants-Montjuïc,Sants - Badal,SANTS / Begur                                     ,Monday,January,23,17,Afternoon,1,0,1,2,2.129219,41.375528
Sants-Montjuïc,la Bordeta,Badal / Constitució                               ,Monday,May,15,8,Morning,0,0,0,1,2.132916,41.368935
Sants-Montjuïc,la Bordeta,Badal / Constitució                               ,Thursday,November,9,8,Morning,1,0,1,2,2.132916,41.368935
Sants-Montjuïc,la Bordeta,AV CARRILET                                       ,Wednesday,March,22,13,Morning,1,0,1,3,2.135781,41.366081
Sants-Montjuïc,la Bordeta,Mig (Ascendent)                                   ,Friday,July,28,7,Morning,1,0,1,2,2.132557,41.371486
Sants-Montjuïc,la Bordeta,Ildefons Cerdà / Gran Vía de les Corts Catalane   ,Tuesday,May,2,9,Morning,1,0,1,2,2.134562,41.364549
Sants-Montjuïc,la Bordeta,Ildefons Cerdà                                    ,Monday,May,15,7,Morning,1,0,1,2,2.134562,41.364549
Sants-Montjuïc,la Bordeta,Olzinelles                                        ,Tuesday,November,28,9,Morning,1,0,1,2,2.137661,41.370131
Sants-Montjuïc,Sants,Valladolid                                        ,Saturday,November,4,7,Morning,0,0,0,6,2.135875,41.377632
Les Corts,les Corts,Comtes de Bell-lloc / Centre                      ,Sunday,December,24,9,Morning,1,0,1,1,2.136263,41.382059
Sants-Montjuïc,Sants,Berlín                                            ,Wednesday,June,21,13,Morning,1,0,1,2,2.137302,41.382601
Les Corts,les Corts,Madrid                                            ,Monday,October,16,19,Afternoon,1,0,1,3,2.133918,41.381405
Les Corts,les Corts,Madrid                                            ,Sunday,September,10,17,Afternoon,3,0,3,2,2.134327,41.381526
Les Corts,les Corts,Madrid                                            ,Friday,June,23,15,Afternoon,1,0,1,2,2.13473,41.381338
Les Corts,les Corts,Marquès de Sentmenat / Comtes de Bell-lloc        ,Tuesday,July,4,20,Afternoon,1,0,1,2,2.134546,41.384644
Les Corts,les Corts,BERLÍN / Nicaragua                                ,Thursday,January,19,9,Morning,1,0,1,2,2.140353,41.383942
Les Corts,les Corts,Caballero                                         ,Wednesday,November,29,9,Morning,1,0,1,3,2.137824,41.383937
Sants-Montjuïc,Sants,Sants                                             ,Tuesday,August,8,14,Afternoon,1,0,1,2,2.139494,41.375431
Les Corts,les Corts,Berlín / Nicaragua                                ,Tuesday,May,9,8,Morning,2,0,2,2,2.140353,41.383942
